,symbol,date,Ra
614,AP-UN.TO,18-10-2021,-0.00534094
615,AP-UN.TO,19-10-2021,0.018570252
616,AP-UN.TO,20-10-2021,0.015647606
617,AP-UN.TO,21-10-2021,0.009132575
618,AP-UN.TO,22-10-2021,-0.001866586
619,AP-UN.TO,25-10-2021,0.005589268
620,AP-UN.TO,26-10-2021,0.000696368
621,AP-UN.TO,27-10-2021,0.012912306
622,AP-UN.TO,28-10-2021,-0.009189764
623,AP-UN.TO,29-10-2021,-0.007918129
624,AP-UN.TO,01-11-2021,0.003733981
625,AP-UN.TO,02-11-2021,-0.004903607
626,AP-UN.TO,03-11-2021,0.033831276
627,AP-UN.TO,04-11-2021,-0.000452736
628,AP-UN.TO,05-11-2021,0.008341847
629,AP-UN.TO,08-11-2021,-0.007662843
630,AP-UN.TO,09-11-2021,0.013260155
631,ALA.TO,02-07-2021,0
632,ALA.TO,05-07-2021,-0.000762711
633,ALA.TO,06-07-2021,-0.000381651
634,ALA.TO,07-07-2021,-0.00191021
635,ALA.TO,08-07-2021,0.011784916
636,ALA.TO,09-07-2021,0.001133124
637,ALA.TO,12-07-2021,-0.003024469
638,ALA.TO,13-07-2021,-0.003793612
639,ALA.TO,14-07-2021,0.000379979
640,ALA.TO,15-07-2021,-0.000760179
641,ALA.TO,16-07-2021,0.0003802
642,ALA.TO,19-07-2021,-0.018412455
643,ALA.TO,20-07-2021,0.00732882
644,ALA.TO,21-07-2021,0.008038248
645,ALA.TO,22-07-2021,0.011749375
646,ALA.TO,23-07-2021,-0.001778158
647,ALA.TO,26-07-2021,0.001513474
648,ALA.TO,27-07-2021,-0.001513474
649,ALA.TO,28-07-2021,-0.006838971
650,ALA.TO,29-07-2021,0.003045387
651,ALA.TO,30-07-2021,0.003793584
652,ALA.TO,03-08-2021,0
653,ALA.TO,04-08-2021,0.000756985
654,ALA.TO,05-08-2021,0.00753873
655,ALA.TO,06-08-2021,-0.009432288
656,ALA.TO,09-08-2021,-0.00761033
657,ALA.TO,10-08-2021,-0.00114668
658,ALA.TO,11-08-2021,-0.009220261
659,ALA.TO,12-08-2021,0.002698132
660,ALA.TO,13-08-2021,-0.003084051
661,ALA.TO,16-08-2021,-0.005808308
662,ALA.TO,17-08-2021,-0.007797332
663,ALA.TO,18-08-2021,-0.009832878
664,ALA.TO,19-08-2021,-0.016338375
665,ALA.TO,20-08-2021,0.022249688
666,ALA.TO,23-08-2021,0.006267253
667,ALA.TO,24-08-2021,-0.011703053
668,ALA.TO,25-08-2021,0.005533671
669,ALA.TO,26-08-2021,-0.002762988
670,ALA.TO,27-08-2021,0.005518323
671,ALA.TO,30-08-2021,0.005488038
672,ALA.TO,31-08-2021,-0.012192857
673,ALA.TO,01-09-2021,0.001581642
674,ALA.TO,02-09-2021,-0.001581642
675,ALA.TO,03-09-2021,0.009452623
676,ALA.TO,07-09-2021,-0.005109163
677,ALA.TO,08-09-2021,0.011361659
678,ALA.TO,09-09-2021,0.017761093
679,ALA.TO,10-09-2021,-0.009613667
680,ALA.TO,13-09-2021,0.012288892
681,ALA.TO,14-09-2021,-0.009973141
682,ALA.TO,15-09-2021,0.002694872
683,ALA.TO,16-09-2021,-0.002694872
684,ALA.TO,17-09-2021,-0.000771399
685,ALA.TO,20-09-2021,-0.022630594
686,ALA.TO,21-09-2021,0.000394522
687,ALA.TO,22-09-2021,0.001182634
688,ALA.TO,23-09-2021,-0.004739232
689,ALA.TO,24-09-2021,0.008424444
690,ALA.TO,27-09-2021,-0.007511324
691,ALA.TO,28-09-2021,-0.004374627
692,ALA.TO,29-09-2021,-0.004393929
693,ALA.TO,30-09-2021,0.000400302
694,ALA.TO,01-10-2021,-0.002002831
695,ALA.TO,04-10-2021,0.010371085
696,ALA.TO,05-10-2021,-0.001986204
697,ALA.TO,06-10-2021,-0.006782352
698,ALA.TO,07-10-2021,0.005986805
699,ALA.TO,08-10-2021,-0.004786541
700,ALA.TO,12-10-2021,0.010737876
701,ALA.TO,13-10-2021,0.024615361
702,ALA.TO,14-10-2021,0.00615629
703,ALA.TO,15-10-2021,-0.000767539
704,ALA.TO,18-10-2021,0.00230066
705,ALA.TO,19-10-2021,0
706,ALA.TO,20-10-2021,0.002295302
707,ALA.TO,21-10-2021,0.018550673
708,ALA.TO,22-10-2021,0.007609112
709,ALA.TO,25-10-2021,-0.011265645
710,ALA.TO,26-10-2021,-0.007581498
711,ALA.TO,27-10-2021,-0.013407611
712,ALA.TO,28-10-2021,0.008830906
713,ALA.TO,29-10-2021,-0.020858149
714,ALA.TO,01-11-2021,0.005061271
715,ALA.TO,02-11-2021,-0.01723505
716,ALA.TO,03-11-2021,-0.000790474
717,ALA.TO,04-11-2021,-0.000395511
718,ALA.TO,05-11-2021,0.012969348
719,ALA.TO,08-11-2021,-0.003128668
720,ALA.TO,09-11-2021,-0.015394125
721,AIF.TO,02-07-2021,0
722,AIF.TO,05-07-2021,-0.004272368
723,AIF.TO,06-07-2021,0.01428349
724,AIF.TO,07-07-2021,0.003539255
725,AIF.TO,08-07-2021,-0.004383765
726,AIF.TO,09-07-2021,-0.009166612
727,AIF.TO,12-07-2021,-0.003245328
728,AIF.TO,13-07-2021,0.003756782
729,AIF.TO,14-07-2021,-0.001705877
730,AIF.TO,15-07-2021,-0.002564353
731,AIF.TO,16-07-2021,-0.011015547
732,AIF.TO,19-07-2021,-0.006424185
733,AIF.TO,20-07-2021,0.001740333
734,AIF.TO,21-07-2021,0.00537589
735,AIF.TO,22-07-2021,-0.002597659
736,AIF.TO,23-07-2021,0.019744856
737,AIF.TO,26-07-2021,-0.007166024
738,AIF.TO,27-07-2021,0.003589465
739,AIF.TO,28-07-2021,-0.010290007
740,AIF.TO,29-07-2021,0.003269972
741,AIF.TO,30-07-2021,0.008895053
742,AIF.TO,03-08-2021,0.013195913
743,AIF.TO,04-08-2021,-0.011834449
744,AIF.TO,05-08-2021,0.006103769
745,AIF.TO,06-08-2021,0.007913201
746,AIF.TO,09-08-2021,0.001005627
747,AIF.TO,10-08-2021,0.005513402
748,AIF.TO,11-08-2021,-0.007525786
749,AIF.TO,12-08-2021,0.001509722
750,AIF.TO,13-08-2021,0.133196166
751,AIF.TO,16-08-2021,-0.054882792
752,AIF.TO,17-08-2021,0.012169935
753,AIF.TO,18-08-2021,-0.011550059
754,AIF.TO,19-08-2021,0.006022712
755,AIF.TO,20-08-2021,0.007668649
756,AIF.TO,23-08-2021,-0.003827028
757,AIF.TO,24-08-2021,0.000766627
758,AIF.TO,25-08-2021,0.027808968
759,AIF.TO,26-08-2021,-0.016986471
760,AIF.TO,27-08-2021,-0.014968907
761,AIF.TO,30-08-2021,0.005677781
762,AIF.TO,31-08-2021,0.015186382
763,AIF.TO,01-09-2021,0.008853003
764,AIF.TO,02-09-2021,0.007293297
765,AIF.TO,03-09-2021,-0.001929828
766,AIF.TO,07-09-2021,0.002819225
767,AIF.TO,08-09-2021,-0.001186043
768,AIF.TO,09-09-2021,-0.013591441
769,AIF.TO,10-09-2021,0.012849388
770,AIF.TO,13-09-2021,-0.034434035
771,AIF.TO,14-09-2021,-0.002307543
772,AIF.TO,15-09-2021,-0.038463296
773,AIF.TO,16-09-2021,0.01587839
774,AIF.TO,17-09-2021,-0.008543025
775,AIF.TO,20-09-2021,0.004122484
776,AIF.TO,21-09-2021,0.007094996
777,AIF.TO,22-09-2021,-0.009154122
778,AIF.TO,23-09-2021,-0.014211768
779,AIF.TO,24-09-2021,-0.009858738
780,AIF.TO,27-09-2021,-0.003579583
781,AIF.TO,28-09-2021,0.002285018
782,AIF.TO,29-09-2021,0.010702226
783,AIF.TO,30-09-2021,-0.003231037
784,AIF.TO,01-10-2021,0.00226281
785,AIF.TO,04-10-2021,-0.014145411
786,AIF.TO,05-10-2021,0.015758607
787,AIF.TO,06-10-2021,0.018841368
788,AIF.TO,07-10-2021,-0.000791249
789,AIF.TO,08-10-2021,-0.010502961
790,AIF.TO,12-10-2021,-0.002562872
791,AIF.TO,13-10-2021,0.013857083
792,AIF.TO,14-10-2021,0.013355513
793,AIF.TO,15-10-2021,-0.00031216
794,AIF.TO,18-10-2021,0.008550305
795,AIF.TO,19-10-2021,0.015361286
796,AIF.TO,20-10-2021,-0.002289219
797,AIF.TO,21-10-2021,0.019817682
798,AIF.TO,22-10-2021,-0.006914186
799,AIF.TO,25-10-2021,-0.003323783
800,AIF.TO,26-10-2021,-0.011567891
801,AIF.TO,27-10-2021,0.007321616
802,AIF.TO,28-10-2021,-0.002282253
803,AIF.TO,29-10-2021,-0.011335875
804,AIF.TO,01-11-2021,-0.00897564
805,AIF.TO,02-11-2021,-0.002022953
806,AIF.TO,03-11-2021,-0.001246789
807,AIF.TO,04-11-2021,-0.001092299
808,AIF.TO,05-11-2021,-0.010200182
809,AIF.TO,08-11-2021,0.025384794
810,AIF.TO,09-11-2021,-0.000307552
811,ARX.TO,02-07-2021,0
812,ARX.TO,05-07-2021,0.017933452
813,ARX.TO,06-07-2021,-0.041055875
814,ARX.TO,07-07-2021,-0.01670798
815,ARX.TO,08-07-2021,-0.002977683
816,ARX.TO,09-07-2021,0.005946426
817,ARX.TO,12-07-2021,-0.012929029
818,ARX.TO,13-07-2021,0.00896861
819,ARX.TO,14-07-2021,-0.01700889
820,ARX.TO,15-07-2021,-0.009123164
821,ARX.TO,16-07-2021,-0.020576845
822,ARX.TO,19-07-2021,-0.053374481
823,ARX.TO,20-07-2021,0.02490654
824,ARX.TO,21-07-2021,0.028467941
825,ARX.TO,22-07-2021,0.006217664
826,ARX.TO,23-07-2021,0.00206389
827,ARX.TO,26-07-2021,0.007190715
828,ARX.TO,27-07-2021,-0.025921731
829,ARX.TO,28-07-2021,-0.00738014
830,ARX.TO,29-07-2021,0.014706213
831,ARX.TO,30-07-2021,-0.015764979
832,ARX.TO,03-08-2021,-0.032295521
833,ARX.TO,04-08-2021,-0.033373431
834,ARX.TO,05-08-2021,-0.001131981
835,ARX.TO,06-08-2021,-0.006818124
836,ARX.TO,09-08-2021,-0.03244795
837,ARX.TO,10-08-2021,0.008211227
838,ARX.TO,11-08-2021,0.002333734
839,ARX.TO,12-08-2021,-0.011723516
840,ARX.TO,13-08-2021,-0.010669858
841,ARX.TO,16-08-2021,-0.021687572
842,ARX.TO,17-08-2021,-0.007335029
843,ARX.TO,18-08-2021,-0.034959895
844,ARX.TO,19-08-2021,-0.01665632
845,ARX.TO,20-08-2021,-0.001292831
846,ARX.TO,23-08-2021,0.033081915
847,ARX.TO,24-08-2021,0.01490705
848,ARX.TO,25-08-2021,-0.006184215
849,ARX.TO,26-08-2021,0.047252729
850,ARX.TO,27-08-2021,0.033743898
851,ARX.TO,30-08-2021,0.002285725
852,ARX.TO,31-08-2021,0.028139176
853,ARX.TO,01-09-2021,0.019780731
854,ARX.TO,02-09-2021,-0.001088627
855,ARX.TO,03-09-2021,0.015135274
856,ARX.TO,07-09-2021,-0.012959094
857,ARX.TO,08-09-2021,0.014031593
858,ARX.TO,09-09-2021,0.0074746
859,ARX.TO,10-09-2021,0.006362722
860,ARX.TO,13-09-2021,0.030194932
861,ARX.TO,14-09-2021,-0.006172887
862,ARX.TO,15-09-2021,0.038466249
863,ARX.TO,16-09-2021,0.017717078
864,ARX.TO,17-09-2021,-0.0216971
865,ARX.TO,20-09-2021,-0.014056417
866,ARX.TO,21-09-2021,0.015052934
867,ARX.TO,22-09-2021,0.026537202
868,ARX.TO,23-09-2021,0.052892352
869,ARX.TO,24-09-2021,0.020938409
870,ARX.TO,27-09-2021,0.041470439
871,ARX.TO,28-09-2021,-0.006453323
872,ARX.TO,29-09-2021,0.006105558
873,ARX.TO,30-09-2021,0.031667173
874,ARX.TO,01-10-2021,0.008389311
875,ARX.TO,04-10-2021,-0.000835771
876,ARX.TO,05-10-2021,0.032897704
877,ARX.TO,06-10-2021,-0.024571261
878,ARX.TO,07-10-2021,0.022141126
879,ARX.TO,08-10-2021,0.008077588
880,ARX.TO,12-10-2021,-0.034373269
881,ARX.TO,13-10-2021,-0.015946624
882,ARX.TO,14-10-2021,0.022585653
883,ARX.TO,15-10-2021,-0.023432034
884,ARX.TO,18-10-2021,-0.023127369
885,ARX.TO,19-10-2021,0.001731602
886,ARX.TO,20-10-2021,0.006896579
887,ARX.TO,21-10-2021,-0.030530064
888,ARX.TO,22-10-2021,0.020167277
889,ARX.TO,25-10-2021,0.030771659
890,ARX.TO,26-10-2021,0.004199922
891,ARX.TO,27-10-2021,-0.013502315
892,ARX.TO,28-10-2021,0.003392709
893,ARX.TO,29-10-2021,0.005067578
894,ARX.TO,01-11-2021,0.017536984
895,ARX.TO,02-11-2021,-0.009147673
896,ARX.TO,03-11-2021,-0.003347283
897,ARX.TO,04-11-2021,0.003347283
898,ARX.TO,05-11-2021,0.072495502
899,ARX.TO,08-11-2021,0.021522737
900,ARX.TO,09-11-2021,-0.018419554
901,ATZ.TO,02-07-2021,0
902,ATZ.TO,05-07-2021,-0.025954499
903,ATZ.TO,06-07-2021,0.019260137
904,ATZ.TO,07-07-2021,-0.00755133
905,ATZ.TO,08-07-2021,-0.029114883
906,ATZ.TO,09-07-2021,0.011362184
907,ATZ.TO,12-07-2021,0.00823273
908,ATZ.TO,13-07-2021,0.02136085
909,ATZ.TO,14-07-2021,-0.047947821
910,ATZ.TO,15-07-2021,-0.013563333
911,ATZ.TO,16-07-2021,-0.031794672
912,ATZ.TO,19-07-2021,0.013708863
913,ATZ.TO,20-07-2021,0.020075265
914,ATZ.TO,21-07-2021,0.010169607
915,ATZ.TO,22-07-2021,0.007559773
916,ATZ.TO,23-07-2021,0.015225318
917,ATZ.TO,26-07-2021,0.007117413
918,ATZ.TO,27-07-2021,-0.006019197
919,ATZ.TO,28-07-2021,-0.014929694
920,ATZ.TO,29-07-2021,0.009426185
921,ATZ.TO,30-07-2021,0.009611443
922,ATZ.TO,03-08-2021,-0.02322471
923,ATZ.TO,04-08-2021,-0.005610141
924,ATZ.TO,05-08-2021,0.019499253
925,ATZ.TO,06-08-2021,0.022638413
926,ATZ.TO,09-08-2021,0.022137135
927,ATZ.TO,10-08-2021,0.034736515
928,ATZ.TO,11-08-2021,0.009382572
929,ATZ.TO,12-08-2021,0.004030232
930,ATZ.TO,13-08-2021,-0.014942662
931,ATZ.TO,16-08-2021,0.002548472
932,ATZ.TO,17-08-2021,-0.011262034
933,ATZ.TO,18-08-2021,0.013803926
934,ATZ.TO,19-08-2021,-0.018965125
935,ATZ.TO,20-08-2021,0.016168631
936,ATZ.TO,23-08-2021,0.023648951
937,ATZ.TO,24-08-2021,0.00743127
938,ATZ.TO,25-08-2021,-0.003708769
939,ATZ.TO,26-08-2021,-0.018752894
940,ATZ.TO,27-08-2021,0.009545438
941,ATZ.TO,30-08-2021,0.024936437
942,ATZ.TO,31-08-2021,0.005350256
943,ATZ.TO,01-09-2021,0.00121195
944,ATZ.TO,02-09-2021,-0.01243158
945,ATZ.TO,03-09-2021,-0.002701709
946,ATZ.TO,07-09-2021,0.002211031
947,ATZ.TO,08-09-2021,-0.001719269
948,ATZ.TO,09-09-2021,0.009541357
949,ATZ.TO,10-09-2021,0.015702726
950,ATZ.TO,13-09-2021,-0.003601901
951,ATZ.TO,14-09-2021,0.010528884
952,ATZ.TO,15-09-2021,0.005933327
953,ATZ.TO,16-09-2021,0.019914047
954,ATZ.TO,17-09-2021,-0.014250936
955,ATZ.TO,20-09-2021,-0.012310762
956,ATZ.TO,21-09-2021,0.006411039
957,ATZ.TO,22-09-2021,0.013634485
958,ATZ.TO,23-09-2021,0.001166702
959,ATZ.TO,24-09-2021,-0.006316549
960,ATZ.TO,27-09-2021,0.003280204
961,ATZ.TO,28-09-2021,-0.011291581
962,ATZ.TO,29-09-2021,-0.033681341
963,ATZ.TO,30-09-2021,-0.013548649
964,ATZ.TO,01-10-2021,0.01207955
965,ATZ.TO,04-10-2021,0.00048998
966,ATZ.TO,05-10-2021,0.016998879
967,ATZ.TO,06-10-2021,0.001203297
968,ATZ.TO,07-10-2021,0.010526365
969,ATZ.TO,08-10-2021,0.003089036
970,ATZ.TO,12-10-2021,-0.049110523
971,ATZ.TO,13-10-2021,0.010164956
972,ATZ.TO,14-10-2021,0.158440545
973,ATZ.TO,15-10-2021,0.015251523
974,ATZ.TO,18-10-2021,0.042421378
975,ATZ.TO,19-10-2021,-0.013202832
976,ATZ.TO,20-10-2021,-0.003227111
977,ATZ.TO,21-10-2021,-0.001212877
978,ATZ.TO,22-10-2021,0.003029408
979,ATZ.TO,25-10-2021,-0.006067959
980,ATZ.TO,26-10-2021,-0.017188882
981,ATZ.TO,27-10-2021,-0.000412903
982,ATZ.TO,28-10-2021,0.016180609
983,ATZ.TO,29-10-2021,-0.009799976
984,ATZ.TO,01-11-2021,0.014057438
985,ATZ.TO,02-11-2021,-0.002227849
986,ATZ.TO,03-11-2021,-0.012240034
987,ATZ.TO,04-11-2021,0.001640648
988,ATZ.TO,05-11-2021,0.006535971
989,ATZ.TO,08-11-2021,0
990,ATZ.TO,09-11-2021,0.038930977
991,AX-UN.TO,02-07-2021,0
992,AX-UN.TO,05-07-2021,0.009569649
993,AX-UN.TO,06-07-2021,0
994,AX-UN.TO,07-07-2021,0.012903288
995,AX-UN.TO,08-07-2021,0.004264361
996,AX-UN.TO,09-07-2021,-0.004264361
997,AX-UN.TO,12-07-2021,0.016949579
998,AX-UN.TO,13-07-2021,0.002517865
999,AX-UN.TO,14-07-2021,-0.003358564
1000,AX-UN.TO,15-07-2021,0.001680692
1001,AX-UN.TO,16-07-2021,0
1002,AX-UN.TO,19-07-2021,-0.031559045
1003,AX-UN.TO,20-07-2021,0.018033834
1004,AX-UN.TO,21-07-2021,0.009318173
1005,AX-UN.TO,22-07-2021,-0.008467288
1006,AX-UN.TO,23-07-2021,0.000849988
1007,AX-UN.TO,26-07-2021,0.001697726
1008,AX-UN.TO,27-07-2021,0.00084774
1009,AX-UN.TO,28-07-2021,0.000847195
1010,AX-UN.TO,29-07-2021,-0.006826046
1011,AX-UN.TO,30-07-2021,0.00512392
1012,AX-UN.TO,03-08-2021,-0.008554365
1013,AX-UN.TO,04-08-2021,0
1014,AX-UN.TO,05-08-2021,-0.004304825
1015,AX-UN.TO,06-08-2021,-0.001727115
1016,AX-UN.TO,09-08-2021,0.008605811
1017,AX-UN.TO,10-08-2021,-0.004293735
1018,AX-UN.TO,11-08-2021,0.016218997
1019,AX-UN.TO,12-08-2021,0.000846338
1020,AX-UN.TO,13-08-2021,-0.005088979
1021,AX-UN.TO,16-08-2021,-0.005970292
1022,AX-UN.TO,17-08-2021,-0.00342768
1023,AX-UN.TO,18-08-2021,-0.006026572
1024,AX-UN.TO,19-08-2021,-0.009544489
1025,AX-UN.TO,20-08-2021,0.005217311
1026,AX-UN.TO,23-08-2021,0
1027,AX-UN.TO,24-08-2021,0.004327179
1028,AX-UN.TO,25-08-2021,0.000863228
1029,AX-UN.TO,26-08-2021,-0.001727115
1030,AX-UN.TO,27-08-2021,0.009462385
1031,AX-UN.TO,30-08-2021,-0.004308507
1032,AX-UN.TO,31-08-2021,-0.004327151
1033,AX-UN.TO,01-09-2021,0.005190443
1034,AX-UN.TO,02-09-2021,-0.002591766
1035,AX-UN.TO,03-09-2021,-0.006944633
1036,AX-UN.TO,07-09-2021,-0.012270022
1037,AX-UN.TO,08-09-2021,0.01139863
1038,AX-UN.TO,09-09-2021,-0.00436874
1039,AX-UN.TO,10-09-2021,-0.007029891
1040,AX-UN.TO,13-09-2021,0.00615383
1041,AX-UN.TO,14-09-2021,0.000876061
1042,AX-UN.TO,15-09-2021,0.000875294
1043,AX-UN.TO,16-09-2021,0.00523547
1044,AX-UN.TO,17-09-2021,0.006938523
1045,AX-UN.TO,20-09-2021,-0.016558055
1046,AX-UN.TO,21-09-2021,0.009619532
1047,AX-UN.TO,22-09-2021,0.014687168
1048,AX-UN.TO,23-09-2021,0.007689065
1049,AX-UN.TO,24-09-2021,-0.007689065
1050,AX-UN.TO,27-09-2021,0.004279009
1051,AX-UN.TO,28-09-2021,-0.028710147
1052,AX-UN.TO,29-09-2021,0.005281734
1053,AX-UN.TO,30-09-2021,-0.001757451
1054,AX-UN.TO,01-10-2021,0.006137612
1055,AX-UN.TO,04-10-2021,-0.002625794
1056,AX-UN.TO,05-10-2021,0.002625794
1057,AX-UN.TO,06-10-2021,0.005231081
1058,AX-UN.TO,07-10-2021,0.012959179
1059,AX-UN.TO,08-10-2021,0.001715248
1060,AX-UN.TO,12-10-2021,0.006831721
1061,AX-UN.TO,13-10-2021,0.004246416
1062,AX-UN.TO,14-10-2021,0
1063,AX-UN.TO,15-10-2021,-0.010221615
1064,AX-UN.TO,18-10-2021,0.004271725
1065,AX-UN.TO,19-10-2021,0.009333951
1066,AX-UN.TO,20-10-2021,0.00757261
1067,AX-UN.TO,21-10-2021,-0.006728381
1068,AX-UN.TO,22-10-2021,-0.002534913
1069,AX-UN.TO,25-10-2021,0.002534913
1070,AX-UN.TO,26-10-2021,-0.000844229
1071,AX-UN.TO,27-10-2021,-0.000845028
1072,AX-UN.TO,28-10-2021,0.004235588
1073,AX-UN.TO,29-10-2021,-0.009341884
1074,AX-UN.TO,01-11-2021,0.001704997
1075,AX-UN.TO,02-11-2021,-0.003412907
1076,AX-UN.TO,03-11-2021,0.013582461
1077,AX-UN.TO,04-11-2021,0.009232201
1078,AX-UN.TO,05-11-2021,0.010801975
1079,AX-UN.TO,08-11-2021,-0.013311506
1080,AX-UN.TO,09-11-2021,0.011657195
1081,ACO-X.TO,02-07-2021,0
1082,ACO-X.TO,05-07-2021,0.004345307
1083,ACO-X.TO,06-07-2021,-0.003886988
1084,ACO-X.TO,07-07-2021,0.000228999
1085,ACO-X.TO,08-07-2021,0.004798348
1086,ACO-X.TO,09-07-2021,0.008850656
1087,ACO-X.TO,12-07-2021,-0.002035535
1088,ACO-X.TO,13-07-2021,-0.002947495
1089,ACO-X.TO,14-07-2021,0.003852725
1090,ACO-X.TO,15-07-2021,-0.002944824
1091,ACO-X.TO,16-07-2021,-0.000226886
1092,ACO-X.TO,19-07-2021,-0.010034307
1093,ACO-X.TO,20-07-2021,-0.005516019
1094,ACO-X.TO,21-07-2021,0.007576722
1095,ACO-X.TO,22-07-2021,-0.001602383
1096,ACO-X.TO,23-07-2021,0.003202203
1097,ACO-X.TO,26-07-2021,0.006827436
1098,ACO-X.TO,27-07-2021,0.005203051
1099,ACO-X.TO,28-07-2021,-0.006791977
1100,ACO-X.TO,29-07-2021,0.006114898
1101,ACO-X.TO,30-07-2021,0.017679775
1102,ACO-X.TO,03-08-2021,-0.021298875
1103,ACO-X.TO,04-08-2021,-0.031536834
1104,ACO-X.TO,05-08-2021,0.005131908
1105,ACO-X.TO,06-08-2021,-0.004664266
1106,ACO-X.TO,09-08-2021,-0.001403487
1107,ACO-X.TO,10-08-2021,-0.003752284
1108,ACO-X.TO,11-08-2021,0.000939362
1109,ACO-X.TO,12-08-2021,0.009345829
1110,ACO-X.TO,13-08-2021,0.000929849
1111,ACO-X.TO,16-08-2021,0.000464601
1112,ACO-X.TO,17-08-2021,-0.000929417
1113,ACO-X.TO,18-08-2021,-0.000465033
1114,ACO-X.TO,19-08-2021,-0.002095244
1115,ACO-X.TO,20-08-2021,-0.003267958
1116,ACO-X.TO,23-08-2021,-0.009160312
1117,ACO-X.TO,24-08-2021,0
1118,ACO-X.TO,25-08-2021,-0.000708181
1119,ACO-X.TO,26-08-2021,0.001651531
1120,ACO-X.TO,27-08-2021,0.003294973
1121,ACO-X.TO,30-08-2021,0.001643388
1122,ACO-X.TO,31-08-2021,-0.004231373
1123,ACO-X.TO,01-09-2021,-0.006257274
1124,ACO-X.TO,02-09-2021,0.007161655
1125,ACO-X.TO,03-09-2021,0.005219383
1126,ACO-X.TO,07-09-2021,-0.015260225
1127,ACO-X.TO,08-09-2021,0.002879187
1128,ACO-X.TO,09-09-2021,-0.007213412
1129,ACO-X.TO,10-09-2021,-0.011650606
1130,ACO-X.TO,13-09-2021,-0.000977051
1131,ACO-X.TO,14-09-2021,0.004632526
1132,ACO-X.TO,15-09-2021,-0.007814415
1133,ACO-X.TO,16-09-2021,-0.001472098
1134,ACO-X.TO,17-09-2021,0
1135,ACO-X.TO,20-09-2021,0.000736233
1136,ACO-X.TO,21-09-2021,0.010494312
1137,ACO-X.TO,22-09-2021,-0.004135669
1138,ACO-X.TO,23-09-2021,-0.006358643
1139,ACO-X.TO,24-09-2021,0.006846146
1140,ACO-X.TO,27-09-2021,-0.006355534
1141,ACO-X.TO,28-09-2021,-0.006889772
1142,ACO-X.TO,29-09-2021,0.007135025
1143,ACO-X.TO,30-09-2021,-0.003930289
1144,ACO-X.TO,01-10-2021,0.002212676
1145,ACO-X.TO,04-10-2021,0.003921594
1146,ACO-X.TO,05-10-2021,-0.002694473
1147,ACO-X.TO,06-10-2021,0.017023856
1148,ACO-X.TO,07-10-2021,0.000964002
1149,ACO-X.TO,08-10-2021,-0.005071885
1150,ACO-X.TO,12-10-2021,-0.008022367
1151,ACO-X.TO,13-10-2021,0.002437815
1152,ACO-X.TO,14-10-2021,0.007278064
1153,ACO-X.TO,15-10-2021,-0.015836608
1154,ACO-X.TO,18-10-2021,-0.004430233
1155,ACO-X.TO,19-10-2021,-0.000246766
1156,ACO-X.TO,20-10-2021,0.00344827
1157,ACO-X.TO,21-10-2021,0.006616925
1158,ACO-X.TO,22-10-2021,-0.002200747
1159,ACO-X.TO,25-10-2021,-0.002205701
1160,ACO-X.TO,26-10-2021,-0.005658747
1161,ACO-X.TO,27-10-2021,-0.010915415
1162,ACO-X.TO,28-10-2021,0.020247541
1163,ACO-X.TO,29-10-2021,0.026295088
1164,ACO-X.TO,01-11-2021,-0.002145169
1165,ACO-X.TO,02-11-2021,-0.015146286
1166,ACO-X.TO,03-11-2021,-0.001939887
1167,ACO-X.TO,04-11-2021,-0.003647475
1168,ACO-X.TO,05-11-2021,0.002919034
1169,ACO-X.TO,08-11-2021,-0.001944977
1170,ACO-X.TO,09-11-2021,-0.001217559
1171,ATA.TO,02-07-2021,0
1172,ATA.TO,05-07-2021,0.005651357
1173,ATA.TO,06-07-2021,0.001407828
1174,ATA.TO,07-07-2021,0.003090352
1175,ATA.TO,08-07-2021,0.008936083
1176,ATA.TO,09-07-2021,0.028773022
1177,ATA.TO,12-07-2021,0.004312675
1178,ATA.TO,13-07-2021,-0.015722797
1179,ATA.TO,14-07-2021,-0.008230472
1180,ATA.TO,15-07-2021,-0.008854485
1181,ATA.TO,16-07-2021,0.005543251
1182,ATA.TO,19-07-2021,-0.022642505
1183,ATA.TO,20-07-2021,0.035003629
1184,ATA.TO,21-07-2021,0.005173572
1185,ATA.TO,22-07-2021,-0.001086984
1186,ATA.TO,23-07-2021,-0.000543949
1187,ATA.TO,26-07-2021,0.00650767
1188,ATA.TO,27-07-2021,-0.003790933
1189,ATA.TO,28-07-2021,-0.002988754
1190,ATA.TO,29-07-2021,0.009209166
1191,ATA.TO,30-07-2021,0.012592289
1192,ATA.TO,03-08-2021,-0.005071464
1193,ATA.TO,04-08-2021,-0.004828336
1194,ATA.TO,05-08-2021,0.004560759
1195,ATA.TO,06-08-2021,0.007997883
1196,ATA.TO,09-08-2021,0.001061598
1197,ATA.TO,10-08-2021,0.002648955
1198,ATA.TO,11-08-2021,0.113187026
1199,ATA.TO,12-08-2021,0.038011504
1200,ATA.TO,13-08-2021,-0.004330537
1201,ATA.TO,16-08-2021,0.003647975
1202,ATA.TO,17-08-2021,-0.000910679
1203,ATA.TO,18-08-2021,0.010649177
1204,ATA.TO,19-08-2021,-0.004065046
1205,ATA.TO,20-08-2021,-0.003173167
1206,ATA.TO,23-08-2021,0.023335163
1207,ATA.TO,24-08-2021,-0.011150874
